PID;Year Built;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Neighborhood;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Remod/Add;1st Flr SF;2nd Flr SF;3Ssn Porch;Central Air;Enclosed Porch;Exter Cond;Exter Qual;Exterior 1st;Exterior 2nd;Fireplace Qu;Gr Liv Area;Heating QC;Kitchen AbvGr;Kitchen Qual;Low Qual Fin SF;MS SubClass;MS Zoning;Mas Vnr Area;Mas Vnr Type;Open Porch SF;Paved Drive;Roof Matl;Roof Style;Screen Porch;TotRms AbvGrd;Wood Deck SF;electrical;fence;fireplaces;foundation;functional;heating;Sale_Date;Sale Type;Sale Condition;saleprice;saleDate;Mo_Sold;Yr_Sold;Bsmt Full Bath;Bsmt Half Bath;Bedroom;Bsmt Unf SF;Bsmt Cond;Bsmt Half Bath_1;BsmtFin Type 1;BsmtFin Type 2;Total Bsmt SF;Bsmt Exposure;Bsmt Full Bath_1;Bsmt Qual;BsmtFin SF 2;BsmtFin SF 1;Garage Cond;Garage Type;Garage Yr Blt;Garage Cars;Garage Qual;Garage Finish;Garage Area;Misc Feature;Misc Val;Pool QC;Pool Area
527455280;1966;               ;10710;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;1Story;5;7;2004;1120;0;0;Y;0;3;2;HdBoard;HdBoard;TA;1120;1;1;3;0;20;6;165;BrkFace;162;Y;CompShg;Hip    ;0;5;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,24833E+12;WD   ;Normal ;148800;2009/07/23 00:00:00.000;7;2009;1;0;3;220;TA;1;BLQ;Unf;864;No;0;TA;0;644;TA;Attchd;1966;2;TA;RFn;656;;;;
528102010;2004;129;16737;Pave;NA  ;Regular             ;Lvl;AllPub;FR3    ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;9;5;2005;1980;0;0;Y;0;3;2;VinylSd;VinylSd;Gd;1980;1;1;1;0;20;6;66;BrkFace;45;Y;CompShg;Hip    ;0;8;194;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15925E+12;WD   ;Normal ;315000;2006/09/26 00:00:00.000;9;2006;2;0;3;533;TA;0;GLQ;Unf;1980;Av;1;Ex;0;1447;TA;Attchd;2004;3;TA;Fin;770;;;;
528102030;2008;96;12444;Pave;NA  ;Regular             ;Lvl;AllPub;FR2    ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;8;5;2008;1932;0;304;Y;0;3;1;VinylSd;VinylSd;Gd;1932;1;1;1;0;20;6;426;Stone  ;66;Y;CompShg;Hip    ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,22647E+12;New  ;Partial;394617;2008/11/12 00:00:00.000;11;2008;2;0;2;596;TA;0;GLQ;Unf;1932;Av;1;Ex;0;1336;TA;Attchd;2008;3;TA;Fin;774;;;;
528102040;2006;96;12456;Pave;NA  ;Regular             ;Lvl;AllPub;FR2    ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;10;5;2007;1718;0;0;Y;0;3;1;CemntBd;CmentBd;Gd;1718;1;1;1;0;20;6;230;Stone  ;48;Y;CompShg;Hip    ;0;7;216;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,24772E+12;WD   ;Normal ;337500;2009/07/16 00:00:00.000;7;2009;2;0;3;528;TA;0;GLQ;Unf;1700;Gd;1;Ex;0;1172;TA;Attchd;2008;3;TA;Fin;786;;;;
528102050;2006;96;12469;Pave;NA  ;Regular             ;Lvl;AllPub;FR2    ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;9;5;2007;1816;0;0;Y;0;3;1;VinylSd;VinylSd;Gd;1816;1;1;1;0;20;6;378;Stone  ;36;Y;CompShg;Hip    ;0;7;186;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,18707E+12;New  ;Partial;356000;2007/08/14 00:00:00.000;8;2007;2;0;3;639;TA;0;GLQ;Unf;1790;Gd;1;Ex;0;1151;TA;Attchd;2007;3;TA;Fin;730;;;;
528102080;2006;72;16387;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2006;1738;851;0;Y;0;3;2;VinylSd;VinylSd;Gd;2589;2;1;1;0;60;6;215;Stone  ;0;Y;CompShg;Hip    ;0;11;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15579E+12;New  ;Partial;412083;2006/08/17 00:00:00.000;8;2006;1;1;1;369;Gd;0;GLQ;Unf;1738;No;1;Ex;0;1369;TA;Attchd;2006;3;TA;RFn;831;;;;
528102080;2006;72;16387;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2006;1738;851;0;Y;0;3;2;VinylSd;VinylSd;Gd;2589;2;1;1;0;60;6;215;Stone  ;0;Y;CompShg;Hip    ;0;11;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15579E+12;New  ;Partial;412083;2006/08/17 00:00:00.000;8;2006;1;0;3;369;Gd;0;GLQ;Unf;1738;No;1;Ex;0;1369;TA;Attchd;2006;3;TA;RFn;831;;;;
528102090;2007;90;11694;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;9;5;2007;1828;0;0;Y;0;3;1;CemntBd;CmentBd;Gd;1828;1;1;2;0;20;6;452;BrkFace;108;Y;CompShg;Hip    ;260;9;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,18448E+12;New  ;Partial;314813;2007/07/15 00:00:00.000;7;2007;2;0;3;1774;TA;0;GLQ;Unf;1822;Av;0;Ex;0;48;TA;Attchd;2007;3;TA;Unf;774;;;;
528102100;2007;93;12030;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;8;5;2007;1694;0;0;Y;0;3;1;VinylSd;VinylSd;NA;1694;1;1;2;0;20;6;254;BrkFace;228;Y;CompShg;Hip    ;0;7;168;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,1983E+12;New  ;Partial;318000;2007/12/22 00:00:00.000;12;2007;2;0;3;1694;TA;0;Unf;Unf;1694;No;0;Ex;0;0;TA;Attchd;2007;3;TA;Fin;818;;;;
528102110;2007;96;12474;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;10;5;2008;1742;590;0;Y;0;3;1;VinylSd;VinylSd;Ex;2332;1;1;1;0;60;6;272;Stone  ;134;Y;CompShg;Gable  ;0;9;196;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,21869E+12;New  ;Partial;426000;2008/08/14 00:00:00.000;8;2008;0;1;1;402;TA;0;GLQ;Unf;1682;Av;1;Ex;0;1280;TA;BuiltIn;2008;3;TA;Fin;846;;;;
528102110;2007;96;12474;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;10;5;2008;1742;590;0;Y;0;3;1;VinylSd;VinylSd;Ex;2332;1;1;1;0;60;6;272;Stone  ;134;Y;CompShg;Gable  ;0;9;196;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,21869E+12;New  ;Partial;426000;2008/08/14 00:00:00.000;8;2008;2;0;2;402;TA;0;GLQ;Unf;1682;Av;1;Ex;0;1280;TA;BuiltIn;2008;3;TA;Fin;846;;;;
528102120;2006;91;11825;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;8;5;2007;1694;0;0;Y;0;3;2;CemntBd;CmentBd;Gd;1694;1;1;2;0;20;6;302;Stone  ;112;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,18266E+12;New  ;Partial;322400;2007/06/24 00:00:00.000;6;2007;2;0;3;1694;TA;0;Unf;Unf;1694;Mn;0;Ex;0;0;TA;Attchd;2006;3;TA;RFn;856;;;;
528102130;2007;93;12085;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;8;5;2007;1734;0;0;Y;0;3;2;VinylSd;VinylSd;Gd;1734;1;1;1;0;20;6;328;Stone  ;0;Y;CompShg;Hip    ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,1951E+12;New  ;Partial;318000;2007/11/15 00:00:00.000;11;2007;2;0;3;730;TA;0;GLQ;Unf;1734;No;1;Ex;0;1004;TA;Attchd;2007;3;TA;RFn;928;;;;
528102140;2007;110;14257;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;PosN                          ;Normal;1Fam  ;2Story;9;5;2007;1794;978;0;Y;0;3;1;VinylSd;VinylSd;Gd;2772;1;1;1;0;60;6;726;Stone  ;64;Y;CompShg;Hip    ;0;10;135;SBrkr;NA   ;3;PConc ;Typ ;GasA ;1,24573E+12;WD   ;Normal ;462000;2009/06/23 00:00:00.000;6;2009;1;1;1;416;TA;0;GLQ;Unf;1776;No;1;Ex;0;1360;TA;BuiltIn;2007;3;TA;Fin;754;;;;
528102140;2007;110;14257;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;PosN                          ;Normal;1Fam  ;2Story;9;5;2007;1794;978;0;Y;0;3;1;VinylSd;VinylSd;Gd;2772;1;1;1;0;60;6;726;Stone  ;64;Y;CompShg;Hip    ;0;10;135;SBrkr;NA   ;3;PConc ;Typ ;GasA ;1,24573E+12;WD   ;Normal ;462000;2009/06/23 00:00:00.000;6;2009;2;0;3;416;TA;0;GLQ;Unf;1776;No;1;Ex;0;1360;TA;BuiltIn;2007;3;TA;Fin;754;;;;
528104010;2007;110;14333;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;8;5;2007;2122;0;0;Y;0;3;2;VinylSd;VinylSd;Ex;2122;1;1;2;0;20;6;0;None   ;142;Y;CompShg;Gable  ;0;7;130;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,19528E+12;New  ;Partial;345474;2007/11/17 00:00:00.000;11;2007;2;1;2;590;TA;0;GLQ;Unf;2108;Gd;1;Gd;0;1518;TA;Attchd;2007;3;TA;Fin;938;;;;
528104050;2007;114;14803;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;PosN                          ;Near p;1Fam  ;1Story;10;5;2008;2084;0;0;Y;0;3;1;CemntBd;CmentBd;Gd;2084;1;1;1;0;20;6;816;BrkFace;45;Y;CompShg;Hip    ;0;7;188;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,21333E+12;New  ;Partial;385000;2008/06/13 00:00:00.000;6;2008;2;0;2;442;TA;0;GLQ;Unf;2078;Av;1;Ex;0;1636;TA;Attchd;2007;3;TA;Fin;1220;;;;
528104070;2008;104;13518;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2009;1966;1174;0;Y;0;3;1;VinylSd;VinylSd;Gd;3140;1;1;1;0;60;6;860;Stone  ;78;Y;CompShg;Hip    ;0;11;144;SBrkr;NA   ;2;PConc ;Typ ;GasA ;1,24737E+12;New  ;Partial;485000;2009/07/12 00:00:00.000;7;2009;0;1;1;1926;TA;0;Unf;Unf;1926;No;0;Ex;0;0;TA;BuiltIn;2009;3;TA;Fin;820;;;;
528104070;2008;104;13518;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2009;1966;1174;0;Y;0;3;1;VinylSd;VinylSd;Gd;3140;1;1;1;0;60;6;860;Stone  ;78;Y;CompShg;Hip    ;0;11;144;SBrkr;NA   ;2;PConc ;Typ ;GasA ;1,24737E+12;New  ;Partial;485000;2009/07/12 00:00:00.000;7;2009;3;0;3;1926;TA;0;Unf;Unf;1926;No;0;Ex;0;0;TA;BuiltIn;2009;3;TA;Fin;820;;;;
528104080;2008;67;14948;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2008;1476;1237;0;Y;0;3;1;VinylSd;VinylSd;Gd;2713;1;1;1;0;60;6;268;Stone  ;66;Y;CompShg;Hip    ;0;11;126;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,22698E+12;New  ;Partial;446261;2008/11/18 00:00:00.000;11;2008;0;1;1;122;TA;0;GLQ;Unf;1452;Av;1;Ex;0;1330;TA;Attchd;2008;3;TA;Fin;858;;;;
528104080;2008;67;14948;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2008;1476;1237;0;Y;0;3;1;VinylSd;VinylSd;Gd;2713;1;1;1;0;60;6;268;Stone  ;66;Y;CompShg;Hip    ;0;11;126;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,22698E+12;New  ;Partial;446261;2008/11/18 00:00:00.000;11;2008;2;0;2;122;TA;0;GLQ;Unf;1452;Av;1;Ex;0;1330;TA;Attchd;2008;3;TA;Fin;858;;;;
528106010;2006;111;16259;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2006;1249;1347;0;Y;0;3;3;VinylSd;VinylSd;NA;2596;1;1;2;0;60;6;370;Stone  ;154;Y;CompShg;Gable  ;0;9;240;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,15933E+12;New  ;Partial;342643;2006/09/27 00:00:00.000;9;2006;1;1;0;1249;Gd;0;Unf;Unf;1249;Av;0;Ex;0;0;TA;Attchd;2006;3;TA;RFn;840;;;;
528106010;2006;111;16259;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2006;1249;1347;0;Y;0;3;3;VinylSd;VinylSd;NA;2596;1;1;2;0;60;6;370;Stone  ;154;Y;CompShg;Gable  ;0;9;240;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,15933E+12;New  ;Partial;342643;2006/09/27 00:00:00.000;9;2006;2;0;4;1249;Gd;0;Unf;Unf;1249;Av;0;Ex;0;0;TA;Attchd;2006;3;TA;RFn;840;;;;
528106020;2008;105;15431;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;10;5;2008;2402;0;0;Y;0;3;1;VinylSd;VinylSd;Gd;2402;1;1;1;0;20;6;200;Stone  ;72;Y;CompShg;Hip    ;170;10;0;SBrkr;NA   ;2;PConc ;Typ ;GasA ;1,24003E+12;WD   ;Normal ;555000;2009/04/18 00:00:00.000;4;2009;2;0;2;788;TA;0;GLQ;ALQ;3094;Gd;1;Ex;539;1767;TA;Attchd;2008;3;TA;Fin;672;;;;
528106040;2006;107;14450;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;9;5;2007;2121;0;0;Y;0;3;1;CemntBd;CmentBd;Ex;2121;1;1;1;0;20;6;315;BrkFace;98;Y;CompShg;Gable  ;142;8;124;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,1799E+12;New  ;Partial;415298;2007/05/23 00:00:00.000;5;2007;2;1;3;2121;TA;0;Unf;Unf;2121;Gd;0;Ex;0;0;TA;Attchd;2007;3;TA;Fin;732;;;;
528106050;2007;107;13641;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2007;1943;713;0;Y;0;3;1;CemntBd;CmentBd;Gd;2656;1;1;1;0;60;6;456;BrkFace;58;Y;CompShg;Hip    ;0;8;268;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,19839E+12;New  ;Partial;492000;2007/12/23 00:00:00.000;12;2007;1;1;0;630;TA;0;GLQ;Unf;1934;Gd;1;Ex;0;1304;TA;Attchd;2007;3;TA;RFn;1040;;;;
528106050;2007;107;13641;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2007;1943;713;0;Y;0;3;1;CemntBd;CmentBd;Gd;2656;1;1;1;0;60;6;456;BrkFace;58;Y;CompShg;Hip    ;0;8;268;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,19839E+12;New  ;Partial;492000;2007/12/23 00:00:00.000;12;2007;1;0;3;630;TA;0;GLQ;Unf;1934;Gd;1;Ex;0;1304;TA;Attchd;2007;3;TA;RFn;1040;;;;
528106060;2006;110;13440;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;8;5;2007;1148;1402;0;Y;0;3;2;VinylSd;VinylSd;Gd;2550;1;1;1;0;60;6;190;BrkFace;39;Y;CompShg;Hip    ;0;11;120;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,17393E+12;New  ;Partial;338931;2007/03/15 00:00:00.000;3;2007;0;1;0;1108;TA;0;Unf;Unf;1108;No;0;Ex;0;0;TA;BuiltIn;2006;3;TA;Fin;670;;;;
528106060;2006;110;13440;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;8;5;2007;1148;1402;0;Y;0;3;2;VinylSd;VinylSd;Gd;2550;1;1;1;0;60;6;190;BrkFace;39;Y;CompShg;Hip    ;0;11;120;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,17393E+12;New  ;Partial;338931;2007/03/15 00:00:00.000;3;2007;2;0;4;1108;TA;0;Unf;Unf;1108;No;0;Ex;0;0;TA;BuiltIn;2006;3;TA;Fin;670;;;;
528106070;2006;108;13173;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;9;5;2007;1652;0;0;Y;0;3;2;VinylSd;VinylSd;Ex;1652;1;1;1;0;20;6;300;Stone  ;102;Y;CompShg;Hip    ;0;6;404;SBrkr;NA   ;2;PConc ;Typ ;GasA ;1,25861E+12;WD   ;Normal ;325000;2009/11/19 00:00:00.000;11;2009;2;0;2;80;TA;0;GLQ;Unf;1652;No;1;Ex;0;1572;TA;Attchd;2006;2;TA;Fin;840;;;;
528106110;2005;105;15431;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;10;5;2006;2046;0;0;Y;0;3;1;VinylSd;VinylSd;Gd;2046;1;1;1;0;20;6;400;BrkFace;65;Y;CompShg;Hip    ;175;7;188;SBrkr;NA   ;2;PConc ;Typ ;GasA ;1,18681E+12;WD   ;Normal ;450000;2007/08/11 00:00:00.000;8;2007;2;1;2;564;TA;0;GLQ;Unf;1994;Gd;1;Ex;0;1430;TA;Attchd;2005;3;TA;Fin;878;;;;
528106120;2004;110;16163;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;8;5;2004;1618;0;0;Y;0;3;2;VinylSd;VinylSd;Gd;1618;1;1;2;0;20;6;232;BrkFace;0;Y;CompShg;Gable  ;0;6;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,15303E+12;WD   ;Normal ;252000;2006/07/16 00:00:00.000;7;2006;2;0;2;1618;TA;0;Unf;Unf;1618;Av;0;Gd;0;0;TA;Attchd;2004;3;TA;Fin;880;;;;
528108010;2007;110;14230;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;8;5;2007;1600;0;0;Y;0;3;2;VinylSd;VinylSd;Gd;1600;1;1;2;0;20;6;640;Stone  ;56;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,24729E+12;WD   ;Normal ;256300;2009/07/11 00:00:00.000;7;2009;2;0;3;1566;TA;0;Unf;Unf;1566;No;0;Gd;0;0;TA;Attchd;2007;3;TA;RFn;890;;;;
528108020;2008;98;12704;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;8;5;2009;2042;0;0;Y;0;3;1;VinylSd;VinylSd;Gd;2042;1;1;1;0;20;6;306;BrkFace;90;Y;CompShg;Hip    ;0;8;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,24988E+12;New  ;Partial;253293;2009/08/10 00:00:00.000;8;2009;2;1;3;2042;TA;0;Unf;Unf;2042;No;0;Ex;0;0;TA;Attchd;2009;3;TA;RFn;1390;;;;
528108040;2009;95;12350;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2009;1365;1325;0;Y;0;3;2;VinylSd;VinylSd;Gd;2690;1;1;1;0;60;6;0;None   ;197;Y;CompShg;Gable  ;0;8;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,2472E+12;New  ;Partial;398800;2009/07/10 00:00:00.000;7;2009;1;1;0;379;TA;0;GLQ;Unf;1365;No;1;Ex;0;986;TA;Attchd;2009;3;TA;RFn;864;;;;
528108040;2009;95;12350;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2009;1365;1325;0;Y;0;3;2;VinylSd;VinylSd;Gd;2690;1;1;1;0;60;6;0;None   ;197;Y;CompShg;Gable  ;0;8;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,2472E+12;New  ;Partial;398800;2009/07/10 00:00:00.000;7;2009;1;0;3;379;TA;0;GLQ;Unf;1365;No;1;Ex;0;986;TA;Attchd;2009;3;TA;RFn;864;;;;
528108070;2008;96;11308;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2008;1130;1054;0;Y;0;3;1;VinylSd;VinylSd;Gd;2184;1;1;1;0;60;6;154;Stone  ;102;Y;CompShg;Gable  ;0;10;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,24841E+12;WD   ;Normal ;335000;2009/07/24 00:00:00.000;7;2009;1;1;0;168;TA;0;GLQ;Unf;1104;Av;1;Ex;0;936;TA;Attchd;2008;3;TA;Fin;836;;;;
528108070;2008;96;11308;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2008;1130;1054;0;Y;0;3;1;VinylSd;VinylSd;Gd;2184;1;1;1;0;60;6;154;Stone  ;102;Y;CompShg;Gable  ;0;10;0;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,24841E+12;WD   ;Normal ;335000;2009/07/24 00:00:00.000;7;2009;1;0;3;168;TA;0;GLQ;Unf;1104;Av;1;Ex;0;936;TA;Attchd;2008;3;TA;Fin;836;;;;
528108120;2009;102;12858;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2010;1627;707;0;Y;0;3;1;VinylSd;VinylSd;Gd;2334;1;1;1;0;60;6;162;Stone  ;133;Y;CompShg;Gable  ;0;10;144;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,26448E+12;New  ;Partial;376162;2010/01/26 00:00:00.000;1;2010;1;1;0;1590;TA;0;Unf;Unf;1590;No;0;Ex;0;0;TA;Attchd;2009;3;TA;Fin;751;;;;
528108120;2009;102;12858;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;9;5;2010;1627;707;0;Y;0;3;1;VinylSd;VinylSd;Gd;2334;1;1;1;0;60;6;162;Stone  ;133;Y;CompShg;Gable  ;0;10;144;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,26448E+12;New  ;Partial;376162;2010/01/26 00:00:00.000;1;2010;1;0;3;1590;TA;0;Unf;Unf;1590;No;0;Ex;0;0;TA;Attchd;2009;3;TA;Fin;751;;;;
528108130;2008;95;12350;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;9;5;2008;2020;0;0;Y;0;3;1;VinylSd;VinylSd;Gd;2020;1;1;1;0;20;6;450;Stone  ;98;Y;CompShg;Hip    ;0;7;192;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,24305E+12;WD   ;Normal ;404000;2009/05/23 00:00:00.000;5;2009;2;0;3;788;TA;0;GLQ;Unf;2020;Av;1;Ex;0;1232;TA;Attchd;2008;3;TA;RFn;896;;;;
528108140;2009;94;12220;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;10;5;2009;2020;0;0;Y;0;3;1;CemntBd;CmentBd;Gd;2020;1;1;1;0;20;6;305;BrkFace;54;Y;CompShg;Hip    ;0;9;156;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,25299E+12;New  ;Partial;402861;2009/09/15 00:00:00.000;9;2009;2;1;3;570;TA;0;GLQ;Unf;2006;No;1;Ex;0;1436;TA;Attchd;2009;3;TA;Fin;900;;;;
528108150;2007;98;12704;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;1Story;8;5;2007;1582;0;0;Y;0;3;2;VinylSd;VinylSd;NA;1582;1;1;2;0;20;6;302;Stone  ;95;Y;CompShg;Hip    ;0;7;209;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,20081E+12;New  ;Partial;317500;2008/01/20 00:00:00.000;1;2008;2;0;3;570;TA;0;GLQ;Unf;1582;No;1;Ex;0;1012;TA;Attchd;2007;3;TA;Fin;905;;;;
528108160;2006;109;14154;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;7;5;2006;1071;1101;0;Y;0;3;2;VinylSd;VinylSd;Gd;2172;1;1;2;0;60;6;350;BrkFace;62;Y;CompShg;Gable  ;0;9;192;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,18819E+12;New  ;Partial;280000;2007/08/27 00:00:00.000;8;2007;0;1;0;1063;Gd;0;Unf;Unf;1063;No;0;Ex;0;0;TA;Attchd;2006;3;TA;RFn;947;;;;
528108160;2006;109;14154;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Northridge Heights ;Norm                          ;Normal;1Fam  ;2Story;7;5;2006;1071;1101;0;Y;0;3;2;VinylSd;VinylSd;Gd;2172;1;1;2;0;60;6;350;BrkFace;62;Y;CompShg;Gable  ;0;9;192;SBrkr;NA   ;1;PConc ;Typ ;GasA ;1,18819E+12;New  ;Partial;280000;2007/08/27 00:00:00.000;8;2007;2;0;3;1063;Gd;0;Unf;Unf;1063;No;0;Ex;0;0;TA;Attchd;2006;3;TA;RFn;947;;;;
